,Path,Line_ID,Im_Width,Im_Height,Text,Char_Num,Avg_CW
2030,g06/g06-047i/g06-047i-03.png,g06-047i-03.png,1747,102,an increasing number of disciples among unorthodox,50,34.94
2031,g06/g06-047i/g06-047i-02.png,g06-047i-02.png,1789,109,"'more like a God upon earth than a human being', had",52,34.403846153846146
2032,g06/g06-115/g06-115-04.png,g06-115-04.png,1304,91,"word, but could get nothing from him.",37,35.24324324324324
2033,g06/g06-115/g06-115-03.png,g06-115-03.png,1667,74,headed cane to depart. My father hung upon every,48,34.729166666666664
2034,g06/g06-115/g06-115-02.png,g06-115-02.png,1623,70,"scarcely strength to answer, and took up his gold-",50,32.46
2035,g06/g06-115/g06-115-00.png,g06-115-00.png,1613,72,"He wrote down every symptom, examined me all",44,36.65909090909091
2036,g06/g06-115/g06-115-01.png,g06-115-01.png,1558,72,"over, asked ever so many questions which I had",46,33.869565217391305
2038,g06/g06-047g/g06-047g-02.png,g06-047g-02.png,1735,120,"'more like a God upon earth than a human being', had an",55,31.54545454545455
2039,g06/g06-047g/g06-047g-00.png,g06-047g-00.png,1628,100,"This remarkable man of medicine, whom Sir Francis",49,33.224489795918366
2040,g06/g06-047g/g06-047g-01.png,g06-047g-01.png,1625,96,Burdett described to Anglesey a year or two later as,52,31.25
2041,g06/g06-047g/g06-047g-05.png,g06-047g-05.png,1727,104,"Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.",55,31.4
2042,g06/g06-047g/g06-047g-04.png,g06-047g-04.png,1760,123,"men in the cities of Europe. One of these was the Neapolitan,",61,28.852459016393446
2043,g06/g06-042c/g06-042c-00.png,g06-042c-00.png,1707,115,"Nor is this to be wondered at, for even today, in",49,34.83673469387755
2044,g06/g06-042c/g06-042c-01.png,g06-042c-01.png,1555,86,"the 1960s, no cure has been found for the",41,37.92682926829269
2046,g06/g06-042c/g06-042c-02.png,g06-042c-02.png,1469,92,"6tic douloureux. As early as 1830, when",39,37.66666666666666
2047,g06/g06-042c/g06-042c-05.png,g06-042c-05.png,1615,111,homoeopathy had been brought to his notice.,43,37.55813953488372
2048,g06/g06-042c/g06-042c-04.png,g06-042c-04.png,1682,69,"death, the new German curative method known as",46,36.56521739130435
2049,g06/g06-042d/g06-042d-00.png,g06-042d-00.png,1677,144,"Nor is this to be wondered at, for even today, in the",53,31.641509433962263
2051,g06/g06-042d/g06-042d-03.png,g06-042d-03.png,1789,132,"on the point of death, the new German curative method",53,33.75471698113208
2052,g06/g06-042d/g06-042d-02.png,g06-042d-02.png,1788,140,"As early as 1830, when Anglesey believed himself to be",54,33.111111111111114
2053,g06/g06-042d/g06-042d-04.png,g06-042d-04.png,1765,135,known as homoeopathy had been brought to his notice.,52,33.94230769230769
2054,g06/g06-047r/g06-047r-00.png,g06-047r-00.png,1759,71,"This remarkable man of medicine, whom Sir Francis",49,35.897959183673464
2055,g06/g06-047r/g06-047r-01.png,g06-047r-01.png,1768,85,Burdett described to Anglesey a year or two later as,52,34.0
2056,g06/g06-047r/g06-047r-03.png,g06-047r-03.png,1552,105,had an increasing number of disciples among,43,36.093023255813954
2057,g06/g06-047r/g06-047r-02.png,g06-047r-02.png,1725,111,"'more like a God upon earth than a human being',",48,35.9375
2058,g06/g06-047r/g06-047r-06.png,g06-047r-06.png,1314,98,whom Anglesey consulted in May 1834.,36,36.5
2059,g06/g06-047r/g06-047r-05.png,g06-047r-05.png,1766,83,"of these was the Neapolitan, Dr Giuseppe Mauro,",47,37.57446808510638
2060,g06/g06-047r/g06-047r-04.png,g06-047r-04.png,1816,74,unorthodox medical men in the cities of Europe. One,51,35.607843137254896
2061,g06/g06-042m/g06-042m-05.png,g06-042m-05.png,1602,113,method known as homoeopathy had,31,51.67741935483871
2062,g06/g06-042m/g06-042m-04.png,g06-042m-04.png,1662,116,"point of death, the new German curative",39,42.615384615384606
2063,g06/g06-042m/g06-042m-06.png,g06-042m-06.png,1238,115,been brought to his notice.,27,45.85185185185186
2064,g06/g06-042m/g06-042m-03.png,g06-042m-03.png,1571,116,Anglesey believed himself to be on the,38,41.3421052631579
2065,g06/g06-042m/g06-042m-02.png,g06-042m-02.png,1573,107,"6tic douloureux. As early as 1830, when",39,40.333333333333336
2066,g06/g06-042m/g06-042m-00.png,g06-042m-00.png,1690,94,"Nor is this to be wondered at, for even today,",46,36.73913043478261
2067,g06/g06-042m/g06-042m-01.png,g06-042m-01.png,1733,80,"in the 1960s, no cure has been found for the",44,39.38636363636363
2068,g06/g06-042j/g06-042j-05.png,g06-042j-05.png,1723,159,method known as homoeopathy had been,36,47.861111111111114
2069,g06/g06-042j/g06-042j-04.png,g06-042j-04.png,1893,116,"point of death, the new German curative",39,48.53846153846154
2070,g06/g06-042j/g06-042j-06.png,g06-042j-06.png,1029,160,brought to his notice.,22,46.77272727272727
2071,g06/g06-042j/g06-042j-03.png,g06-042j-03.png,1725,161,Anglesey believed himself to be on the,38,45.39473684210525
2072,g06/g06-042j/g06-042j-02.png,g06-042j-02.png,1867,131,"the 6tic douloureux. As early as 1830, when",43,43.41860465116279
2073,g06/g06-042j/g06-042j-00.png,g06-042j-00.png,1858,123,"Nor is this to be wondered at, for even today,",46,40.39130434782609
2074,g06/g06-042j/g06-042j-01.png,g06-042j-01.png,1784,125,"in the 1960s, no cure has been found for",40,44.6
2075,g06/g06-042p/g06-042p-01.png,g06-042p-01.png,1697,99,"1960s, no cure has been found for the 6tic douloureux.",54,31.42592592592593
2076,g06/g06-042p/g06-042p-00.png,g06-042p-00.png,1619,110,"Nor is this to be wondered at, for even today, in the",53,30.547169811320753
2077,g06/g06-042p/g06-042p-02.png,g06-042p-02.png,1683,113,"As early as 1830, when Anglesey believed himself to",51,33.0
2078,g06/g06-042p/g06-042p-03.png,g06-042p-03.png,1595,106,"be on the point of death, the new German curative",49,32.55102040816327
2079,g06/g06-042p/g06-042p-04.png,g06-042p-04.png,1726,127,method known as homoeopathy had been brought,44,39.22727272727273
2080,g06/g06-042p/g06-042p-05.png,g06-042p-05.png,453,72,to his notice.,14,32.357142857142854
2081,g06/g06-047f/g06-047f-01.png,g06-047f-01.png,1741,102,to Anglesey a year or two later as 'more like a God upon earth,62,28.080645161290327
2082,g06/g06-047f/g06-047f-00.png,g06-047f-00.png,1812,95,"This remarkable man of medicine, whom Sir Francis Burdett described",67,27.044776119402986
2083,g06/g06-047f/g06-047f-02.png,g06-047f-02.png,1723,100,"than a human being', had an increasing number of disciples among",64,26.921875
2084,g06/g06-047f/g06-047f-03.png,g06-047f-03.png,1740,80,unorthodox medical men in the cities of Europe. One of these was,64,27.1875
2085,g06/g06-047f/g06-047f-04.png,g06-047f-04.png,1660,92,"the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in",61,27.21311475409836
2086,g06/g06-047f/g06-047f-05.png,g06-047f-05.png,264,85,May 1834.,9,29.33333333333333
2087,g06/g06-047a/g06-047a-01.png,g06-047a-01.png,1848,132,Burdett described to Anglesey a year or two later,49,37.714285714285715
2088,g06/g06-047a/g06-047a-00.png,g06-047a-00.png,1892,88,"This remarkable man of medicine, whom Sir Francis",49,38.61224489795919
2089,g06/g06-047a/g06-047a-02.png,g06-047a-02.png,1824,134,as 'more like a God upon earth than a human,43,42.41860465116279
2090,g06/g06-047a/g06-047a-03.png,g06-047a-03.png,1770,142,"being', had an increasing number of disciples",45,39.333333333333336
2092,g06/g06-047a/g06-047a-06.png,g06-047a-06.png,1740,128,"Dr Giuseppe Mauro, whom Anglesey consulted",42,41.42857142857143
2093,g06/g06-047a/g06-047a-04.png,g06-047a-04.png,1751,136,among unorthodox medical men in the cities,42,41.69047619047619
2094,g06/g06-047a/g06-047a-05.png,g06-047a-05.png,1805,103,"of Europe. One of these was the Neapolitan,",43,41.97674418604651
2095,g06/g06-047h/g06-047h-04.png,g06-047h-04.png,1657,91,unorthodox medical men in the cities of Europe.,47,35.255319148936174
2096,g06/g06-047h/g06-047h-05.png,g06-047h-05.png,1845,122,"One of these was the Neapolitan, Dr Giuseppe Mauro,",51,36.1764705882353
2097,g06/g06-047h/g06-047h-06.png,g06-047h-06.png,1392,129,whom Anglesey consulted in May 1834.,36,38.66666666666666
2098,g06/g06-047h/g06-047h-02.png,g06-047h-02.png,1838,140,"'more like a God upon earth than a human being',",48,38.29166666666666
2099,g06/g06-047h/g06-047h-03.png,g06-047h-03.png,1601,114,had an increasing number of disciples among,43,37.23255813953488
2100,g06/g06-047h/g06-047h-01.png,g06-047h-01.png,1804,109,Burdett described to Anglesey a year or two later as,52,34.69230769230769
2101,g06/g06-047h/g06-047h-00.png,g06-047h-00.png,1706,103,"This remarkable man of medicine, whom Sir Francis",49,34.816326530612244
2102,g06/g06-047o/g06-047o-04.png,g06-047o-04.png,1969,161,an increasing number of disciples among,39,50.48717948717949
2103,g06/g06-047o/g06-047o-05.png,g06-047o-05.png,1836,82,unorthodox medical men in the cities,36,51.0
2104,g06/g06-047o/g06-047o-07.png,g06-047o-07.png,1972,145,"litan, Dr Giuseppe Mauro, whom Anglesey",39,50.56410256410256
2105,g06/g06-047o/g06-047o-06.png,g06-047o-06.png,1901,122,of Europe. One of these was the Neapo-,38,50.026315789473685
2107,g06/g06-047o/g06-047o-03.png,g06-047o-03.png,1785,156,"upon earth than a human being', had",35,51.0
2108,g06/g06-047o/g06-047o-01.png,g06-047o-01.png,1752,166,Sir Francis Burdett described to Anglesey,41,42.73170731707317
2109,g06/g06-047o/g06-047o-00.png,g06-047o-00.png,1805,100,"This remarkable man of medicine, whom",37,48.78378378378378
2110,g06/g06-047o/g06-047o-08.png,g06-047o-08.png,1170,164,consulted in May 1834.,22,53.18181818181818
2111,g06/g06-042k/g06-042k-04.png,g06-042k-04.png,1649,111,the new German curative method known as,39,42.282051282051285
2112,g06/g06-042k/g06-042k-05.png,g06-042k-05.png,1690,115,homoeopathy had been brought to his notice.,43,39.30232558139535
2113,g06/g06-042k/g06-042k-01.png,g06-042k-01.png,1689,104,"the 1960s, no cure has been found for the",41,41.195121951219505
2114,g06/g06-042k/g06-042k-00.png,g06-042k-00.png,1745,94,"Nor is this to be wondered at, for even today, in",49,35.61224489795919
2115,g06/g06-042k/g06-042k-02.png,g06-042k-02.png,1730,107,"6tic douloureux. As early as 1830, when Anglesey",48,36.04166666666666
2116,g06/g06-042k/g06-042k-03.png,g06-042k-03.png,1686,118,"believed himself to be on the point of death,",45,37.46666666666667
2117,g06/g06-042l/g06-042l-04.png,g06-042l-04.png,1691,131,known as homoeopathy had been brought to his notice.,52,32.519230769230774
2118,g06/g06-042l/g06-042l-01.png,g06-042l-01.png,1796,97,"1960s, no cure has been found for the 6tic douloureux.",54,33.25925925925926
2119,g06/g06-042l/g06-042l-00.png,g06-042l-00.png,1701,112,"Nor is this to be wondered at, for even today, in the",53,32.094339622641506
2120,g06/g06-042l/g06-042l-02.png,g06-042l-02.png,1679,111,"As early as 1830, when Anglesey believed himself to be",54,31.092592592592588
2121,g06/g06-042l/g06-042l-03.png,g06-042l-03.png,1769,95,"on the point of death, the new German curative method",53,33.37735849056604
2122,g06/g06-042e/g06-042e-02.png,g06-042e-02.png,1714,128,"douloureux. As early as 1830, when Anglesey believed",52,32.96153846153846
2123,g06/g06-042e/g06-042e-03.png,g06-042e-03.png,1622,125,"himself to be on the point of death, the new German",51,31.803921568627448
2124,g06/g06-042e/g06-042e-01.png,g06-042e-01.png,1392,100,"1960s, no cure has been found for the 6tic",42,33.142857142857146
2125,g06/g06-042e/g06-042e-00.png,g06-042e-00.png,1632,118,"Nor is this to be wondered at, for even today, in the",53,30.79245283018868
2126,g06/g06-042e/g06-042e-04.png,g06-042e-04.png,1603,98,curative method known as homoeopathy had been,45,35.62222222222222
2127,g06/g06-042e/g06-042e-05.png,g06-042e-05.png,674,108,brought to his notice.,22,30.63636363636364
2128,g06/g06-042b/g06-042b-02.png,g06-042b-02.png,1792,122,found for the 6tic douloureux. As early,39,45.948717948717956
2129,g06/g06-042b/g06-042b-03.png,g06-042b-03.png,1719,127,"as 1830, when Anglesey believed himself",39,44.07692307692307
2130,g06/g06-042b/g06-042b-01.png,g06-042b-01.png,1708,133,"today, in the 1960s, no cure has been",37,46.16216216216216
2131,g06/g06-042b/g06-042b-00.png,g06-042b-00.png,1756,124,"Nor is this to be wondered at, for even",39,45.02564102564103
2132,g06/g06-042b/g06-042b-04.png,g06-042b-04.png,1785,153,"to be on the point of death, the new",36,49.58333333333334
2133,g06/g06-042b/g06-042b-05.png,g06-042b-05.png,1678,91,German curative method known as,31,54.12903225806453
2134,g06/g06-042b/g06-042b-07.png,g06-042b-07.png,494,93,his notice.,11,44.90909090909091
2135,g06/g06-042b/g06-042b-06.png,g06-042b-06.png,1540,135,homoeopathy had been brought to,31,49.67741935483871
2136,g06/g06-050m/g06-050m-09.png,g06-050m-09.png,957,127,of ever being cured.',21,45.57142857142857
2137,g06/g06-050m/g06-050m-08.png,g06-050m-08.png,1716,118,"persevering, 'but he appears to despair",39,44.0
2139,g06/g06-050m/g06-050m-02.png,g06-050m-02.png,1675,116,for advice. In doing so he described his,40,41.875
2140,g06/g06-050m/g06-050m-00.png,g06-050m-00.png,1573,99,Mauro's first action was to write to his,40,39.325
2141,g06/g06-050m/g06-050m-01.png,g06-050m-01.png,1781,124,"revered master at Ko""then, near Leipzig, asking",47,37.893617021276604
2142,g06/g06-050m/g06-050m-05.png,g06-050m-05.png,1785,124,"strong, energetic man with a gentle and",39,45.769230769230774
2143,g06/g06-050m/g06-050m-04.png,g06-050m-04.png,1730,128,told Hahnemann that he found Anglesey a,39,44.358974358974365
2144,g06/g06-050m/g06-050m-06.png,g06-050m-06.png,1715,132,"charming character, even-tempered and",37,46.351351351351354
2145,g06/g06-050m/g06-050m-07.png,g06-050m-07.png,1795,114,"sedate, not easily irritated, patient and",41,43.78048780487804
2146,g06/g06-050j/g06-050j-03.png,g06-050j-03.png,2009,167,patient and his symptoms. He told Hahnemann,43,46.72093023255814
2147,g06/g06-050j/g06-050j-02.png,g06-050j-02.png,2023,175,advice. In doing so he described his distinguished,50,40.46
2148,g06/g06-050j/g06-050j-00.png,g06-050j-00.png,1874,81,Mauro's first action was to write to his revered,48,39.04166666666666
2149,g06/g06-050j/g06-050j-01.png,g06-050j-01.png,1852,152,"master at Ko""then, near Leipzig, asking for",43,43.069767441860456
2150,g06/g06-050j/g06-050j-05.png,g06-050j-05.png,1941,135,"man with a gentle and charming character,",41,47.34146341463415
2151,g06/g06-050j/g06-050j-04.png,g06-050j-04.png,1878,169,"that he found Anglesey a strong, energetic",42,44.714285714285715
2152,g06/g06-050j/g06-050j-06.png,g06-050j-06.png,1830,137,"even-tempered and sedate, not easily",36,50.83333333333334
2153,g06/g06-050j/g06-050j-07.png,g06-050j-07.png,1870,199,"irritated, patient and persevering, 'but",40,46.75
2154,g06/g06-050j/g06-050j-09.png,g06-050j-09.png,287,106,cured.',7,41.0
2155,g06/g06-050j/g06-050j-08.png,g06-050j-08.png,1733,160,he appears to despair of ever being,35,49.514285714285705
2156,g06/g06-050c/g06-050c-08.png,g06-050c-08.png,658,111,ever being cured.',18,36.555555555555564
2157,g06/g06-050c/g06-050c-06.png,g06-050c-06.png,1578,98,"and sedate, not easily irritated, patient and",45,35.06666666666667
2158,g06/g06-050c/g06-050c-07.png,g06-050c-07.png,1738,118,"# persevering, 'but he appears to despair of",44,39.5
2159,g06/g06-050c/g06-050c-05.png,g06-050c-05.png,1848,117,"with a gentle and charming character, even-tempered",51,36.23529411764706
2160,g06/g06-050c/g06-050c-04.png,g06-050c-04.png,1680,123,"that he found Anglesey a strong, energetic man",46,36.52173913043478
2162,g06/g06-050c/g06-050c-01.png,g06-050c-01.png,1612,123,"master at Ko""then, near Leipzig, asking for",43,37.48837209302326
2163,g06/g06-050c/g06-050c-03.png,g06-050c-03.png,1657,104,patient and his symptoms. He told Hahnemann,43,38.53488372093023
2164,g06/g06-050c/g06-050c-02.png,g06-050c-02.png,1775,118,advice. In doing so he described his distinguished,50,35.5
2165,g06/g06-050d/g06-050d-06.png,g06-050d-06.png,1618,113,"easily irritated, patient and persevering,",42,38.52380952380953
2166,g06/g06-050d/g06-050d-07.png,g06-050d-07.png,1568,125,'but he appears to despair of ever being cured.',48,32.666666666666664
2167,g06/g06-050d/g06-050d-05.png,g06-050d-05.png,1726,133,"charming character, even-tempered and sedate, not",49,35.224489795918366
2168,g06/g06-050d/g06-050d-04.png,g06-050d-04.png,1679,140,"Anglesey a strong, energetic man with a gentle and",50,33.58
2169,g06/g06-050d/g06-050d-00.png,g06-050d-00.png,1593,130,Mauro's first action was to write to his revered,48,33.1875
2170,g06/g06-050d/g06-050d-01.png,g06-050d-01.png,1738,119,"master at Ko""then, near Leipzig, asking for advice.",51,34.07843137254902
2171,g06/g06-050d/g06-050d-03.png,g06-050d-03.png,1679,112,and his symptoms. He told Hahnemann that he found,49,34.265306122448976
2172,g06/g06-050d/g06-050d-02.png,g06-050d-02.png,1642,126,In doing so he described his distinguished patient,50,32.84
2173,g06/g06-050p/g06-050p-06.png,g06-050p-06.png,1613,127,'but he appears to despair of ever being cured.',48,33.604166666666664
2174,g06/g06-050p/g06-050p-04.png,g06-050p-04.png,1638,117,"gentle and charming character, even-tempered and",48,34.125
2175,g06/g06-050p/g06-050p-05.png,g06-050p-05.png,1708,122,"sedate, not easily irritated, patient and persevering,",54,31.62962962962963
2176,g06/g06-050p/g06-050p-01.png,g06-050p-01.png,1740,112,"near Leipzig, asking for advice. In doing so he described his",61,28.52459016393443
2177,g06/g06-050p/g06-050p-00.png,g06-050p-00.png,1837,121,"Mauro's first action was to write to his revered master at Ko""then,",67,27.417910447761198
2178,g06/g06-050p/g06-050p-02.png,g06-050p-02.png,1748,109,distinguished patient and his symptoms. He told Hahnemann,57,30.66666666666667
2179,g06/g06-050p/g06-050p-03.png,g06-050p-03.png,1662,109,"that he found Anglesey a strong, energetic man with a",53,31.358490566037737
2180,g06/g06-050e/g06-050e-04.png,g06-050e-04.png,1759,102,"man with a gentle and charming character, even-tempered",55,31.98181818181818
2181,g06/g06-050e/g06-050e-05.png,g06-050e-05.png,1828,95,"and sedate, not easily irritated, patient and persevering,",58,31.517241379310345
2182,g06/g06-050e/g06-050e-06.png,g06-050e-06.png,1487,105,'but he appears to despair of ever being cured.',48,30.97916666666667
2183,g06/g06-050e/g06-050e-02.png,g06-050e-02.png,1741,108,described his distinguished patient and his symptoms. He,56,31.089285714285715
2184,g06/g06-050e/g06-050e-03.png,g06-050e-03.png,1787,122,"told Hahnemann that he found Anglesey a strong, energetic",57,31.35087719298245
2185,g06/g06-050e/g06-050e-01.png,g06-050e-01.png,1678,110,"Ko""then, near Leipzig, asking for advice. In doing so he",56,29.964285714285715
2186,g06/g06-050e/g06-050e-00.png,g06-050e-00.png,1769,123,Mauro's first action was to write to his revered master at,58,30.5
2187,g06/g06-050b/g06-050b-04.png,g06-050b-04.png,1849,113,"that he found Anglesey a strong, energetic man",46,40.19565217391305
2188,g06/g06-050b/g06-050b-05.png,g06-050b-05.png,1584,112,"with a gentle and charming character,",37,42.810810810810814
2189,g06/g06-050b/g06-050b-07.png,g06-050b-07.png,1756,152,"patient and persevering, 'but he appears to",43,40.837209302325576
2190,g06/g06-050b/g06-050b-06.png,g06-050b-06.png,1862,111,"even-tempered and sedate, not easily irritated,",47,39.61702127659574
2191,g06/g06-050b/g06-050b-02.png,g06-050b-02.png,1744,98,advice. In doing so he described his distinguished,50,34.88
2192,g06/g06-050b/g06-050b-03.png,g06-050b-03.png,1804,112,patient and his symptoms. He told Hahnemann,43,41.95348837209303
2193,g06/g06-050b/g06-050b-01.png,g06-050b-01.png,1651,109,"master at Ko""then, near Leipzig, asking for",43,38.395348837209305
2194,g06/g06-050b/g06-050b-00.png,g06-050b-00.png,1701,87,Mauro's first action was to write to his revered,48,35.4375
2196,g06/g06-093/g06-093-01.png,g06-093-01.png,1714,74,which the Crown has to bestow - the salary has,46,37.26086956521739
2197,g06/g06-093/g06-093-00.png,g06-093-00.png,1727,82,"'It is', he wrote, 'one of the best military situations",55,31.4
2198,g06/g06-093/g06-093-02.png,g06-093-02.png,1731,85,"been settled... at five thousand pounds yearly, it",50,34.62
2199,g06/g06-093/g06-093-03.png,g06-093-03.png,1733,72,being understood that the Governor is not here-,47,36.872340425531924
2200,g06/g06-093/g06-093-07.png,g06-093-07.png,545,76,this appointment.',18,30.277777777777782
2201,g06/g06-093/g06-093-06.png,g06-093-06.png,1723,78,impossible that you might be willing to accept of,49,35.16326530612245
2202,g06/g06-093/g06-093-04.png,g06-093-04.png,1774,75,after to be absent from his post. It has struck,47,37.744680851063826
2203,g06/g06-093/g06-093-05.png,g06-093-05.png,1700,89,me that 1altho' very improbable it is not quite,47,36.17021276595744
2204,g06/g06-050k/g06-050k-08.png,g06-050k-08.png,1952,141,'but he appears to despair of ever being cured.',48,40.66666666666666
2205,g06/g06-050k/g06-050k-01.png,g06-050k-01.png,1691,140,"master at Ko""then, near Leipzig, asking",39,43.358974358974365
2206,g06/g06-050k/g06-050k-00.png,g06-050k-00.png,1826,106,Mauro's first action was to write to his revered,48,38.04166666666666
2207,g06/g06-050k/g06-050k-02.png,g06-050k-02.png,1734,146,for advice. In doing so he described his,40,43.35
2208,g06/g06-050k/g06-050k-03.png,g06-050k-03.png,1725,130,distinguished patient and his symptoms. He,42,41.07142857142857
2209,g06/g06-050k/g06-050k-07.png,g06-050k-07.png,1797,125,"not easily irritated, patient and persevering,",46,39.06521739130435
2210,g06/g06-050k/g06-050k-06.png,g06-050k-06.png,1889,134,"charming character, even-tempered and sedate,",45,41.977777777777774
2211,g06/g06-050k/g06-050k-04.png,g06-050k-04.png,1753,110,told Hahnemann that he found Anglesey a,39,44.948717948717956
2212,g06/g06-050k/g06-050k-05.png,g06-050k-05.png,1698,140,"strong, energetic man with a gentle and",39,43.53846153846154
2213,g06/g06-050l/g06-050l-01.png,g06-050l-01.png,1751,112,"master at Ko""then, near Leipzig, asking for advice.",51,34.333333333333336
2214,g06/g06-050l/g06-050l-00.png,g06-050l-00.png,1621,86,Mauro's first action was to write to his revered,48,33.770833333333336
2215,g06/g06-050l/g06-050l-02.png,g06-050l-02.png,1792,120,In doing so he described his distinguished patient and,54,33.185185185185176
2216,g06/g06-050l/g06-050l-03.png,g06-050l-03.png,1623,109,his symptoms. He told Hahnemann that he found,45,36.06666666666667
2217,g06/g06-050l/g06-050l-07.png,g06-050l-07.png,1651,143,'but he appears to despair of ever being cured.',48,34.395833333333336
2218,g06/g06-050l/g06-050l-06.png,g06-050l-06.png,1634,125,"not easily irritated, patient and persevering,",46,35.52173913043478
2219,g06/g06-050l/g06-050l-04.png,g06-050l-04.png,1784,142,"Anglesey a strong, energetic man with a gentle and",50,35.68
2220,g06/g06-050l/g06-050l-05.png,g06-050l-05.png,1696,108,"charming character, even-tempered and sedate,",45,37.68888888888889
2221,g06/g06-037h/g06-037h-08.png,g06-037h-08.png,1713,93,remedies to which he had been subjected ever,44,38.93181818181818
2222,g06/g06-037h/g06-037h-09.png,g06-037h-09.png,1705,94,since the symptoms had first shown them-,40,42.625
2223,g06/g06-037h/g06-037h-02.png,g06-037h-02.png,1808,113,"here, I understand, but an express took him off",47,38.46808510638297
2224,g06/g06-037h/g06-037h-03.png,g06-037h-03.png,342,114,yesterday.',11,31.09090909090909
2225,g06/g06-037h/g06-037h-01.png,g06-037h-01.png,1676,87,& that all may go well. Sir R. Peel was,39,42.97435897435897
2226,g06/g06-037h/g06-037h-00.png,g06-037h-00.png,1796,105,"God grant, however, that I may be a false prophet",49,36.6530612244898
2227,g06/g06-037h/g06-037h-04.png,g06-037h-04.png,1789,97,While he was in Naples there had opened a new,45,39.755555555555546
2229,g06/g06-037h/g06-037h-05.png,g06-037h-05.png,1768,119,chapter in the history of Anglesey's unceasing,46,38.43478260869565
2230,g06/g06-037h/g06-037h-07.png,g06-037h-07.png,1727,105,malady. None of the numerous conventional,41,42.121951219512205
2231,g06/g06-037h/g06-037h-06.png,g06-037h-06.png,1807,111,search for an effective alleviation of his painful,50,36.14
2232,g06/g06-018a/g06-018a-06.png,g06-018a-06.png,1874,101,"been much rain and damp, but the temperature",44,42.59090909090909
2233,g06/g06-018a/g06-018a-07.png,g06-018a-07.png,1752,134,is high & I have not yet thought of a fire....,46,38.08695652173913
2234,g06/g06-018a/g06-018a-05.png,g06-018a-05.png,1780,135,"The journey has been against me, as there has",45,39.555555555555564
2235,g06/g06-018a/g06-018a-04.png,g06-018a-04.png,1724,123,this place agree with me better than Naples.,44,39.18181818181818
2236,g06/g06-018a/g06-018a-00.png,g06-018a-00.png,1755,120,"When the sailing season was past, he sent Pearl",47,37.340425531914896
2237,g06/g06-018a/g06-018a-01.png,g06-018a-01.png,1783,124,"back to England, and returned to Rome for the",45,39.62222222222222
2238,g06/g06-018a/g06-018a-03.png,g06-018a-03.png,1750,107,"usual', but hoped, he told Arthur, 'to find",43,40.69767441860465
2239,g06/g06-018a/g06-018a-02.png,g06-018a-02.png,1778,130,"winter. In late November, he was 'suffering as",46,38.65217391304348
2240,g06/g06-037o/g06-037o-02.png,g06-037o-02.png,1840,134,"Sir R. Peel was here, I understand, but",39,47.17948717948718
2241,g06/g06-037o/g06-037o-03.png,g06-037o-03.png,1723,157,an express took him off yesterday.',35,49.228571428571435
2242,g06/g06-037o/g06-037o-01.png,g06-037o-01.png,1828,175,false prophet & that all may go well.,37,49.405405405405396
2243,g06/g06-037o/g06-037o-00.png,g06-037o-00.png,1805,153,"God grant, however, that I may be a",35,51.57142857142857
2244,g06/g06-037o/g06-037o-10.png,g06-037o-10.png,1783,154,ever since the symptoms had first,33,54.03030303030303
2245,g06/g06-037o/g06-037o-04.png,g06-037o-04.png,1701,139,While he was in Naples there had,32,53.15625
2247,g06/g06-037o/g06-037o-07.png,g06-037o-07.png,1928,145,effective alleviation of his painful mala-,42,45.904761904761905
2248,g06/g06-037o/g06-037o-06.png,g06-037o-06.png,1805,151,of Anglesey's unceasing search for an,37,48.78378378378378
2249,g06/g06-037o/g06-037o-08.png,g06-037o-08.png,1836,169,dy. None of the numerous conventional,37,49.62162162162162
2250,g06/g06-037o/g06-037o-09.png,g06-037o-09.png,1915,139,remedies to which he had been subjected,39,49.10256410256411
2251,g06/g06-018f/g06-018f-05.png,g06-018f-05.png,1209,104,is high & I have not yet thought of a fire....,46,26.282608695652176
2252,g06/g06-018f/g06-018f-04.png,g06-018f-04.png,1756,87,"me, as there has been much rain and damp, but the temperature",61,28.78688524590164
2254,g06/g06-018f/g06-018f-01.png,g06-018f-01.png,1761,90,"England, and returned to Rome for the winter. In late November, he",66,26.681818181818183
2255,g06/g06-018f/g06-018f-03.png,g06-018f-03.png,1796,112,place agree with me better than Naples. The journey has been against,68,26.411764705882355
2256,g06/g06-018f/g06-018f-02.png,g06-018f-02.png,1718,87,"was 'suffering as usual', but hoped, he told Arthur, 'to find this",66,26.03030303030303
2257,g06/g06-011r/g06-011r-08.png,g06-011r-08.png,1456,97,particularly as the troops are very fine.',42,34.666666666666664
2258,g06/g06-011r/g06-011r-04.png,g06-011r-04.png,1796,104,"seems to be tired; he is going out fast.... What a gay,",55,32.654545454545456
2259,g06/g06-011r/g06-011r-05.png,g06-011r-05.png,1805,85,"lively people, and what a busy town. At Rome, every",51,35.392156862745104
2260,g06/g06-011r/g06-011r-07.png,g06-011r-07.png,1698,99,"by the soldier - a favourable change in my eye,",47,36.127659574468076
2261,g06/g06-011r/g06-011r-06.png,g06-011r-06.png,1861,90,other man was a priest: here the priest is 1superceded,54,34.46296296296296
2262,g06/g06-011r/g06-011r-02.png,g06-011r-02.png,1739,121,"health permitted him to enjoy anything. 'The Pearl',",52,33.44230769230769
