Path,Line_ID,Im_Width,Im_Height,Text,Char_Num,Avg_CW,M_Im_Width,M_Avg_CW
a02/a02-008/a02-008-05.png,a02-008-05.png,1726,81,Market's Council of Ministers draws up the procedure,52,33.19230769230769,2727,52.44230769230769
a02/a02-008/a02-008-04.png,a02-008-04.png,1610,80,meeting in London on Monday. Once the Common,44,36.59090909090909,2576,58.54545454545455
a02/a02-008/a02-008-00.png,a02-008-00.png,1701,84,"Seven Commonwealth countries have told Mr. Sandys,",50,34.02,2592,51.84
a02/a02-008/a02-008-01.png,a02-008-01.png,1799,90,"Commonwealth Relations Secretary, that they wish to be kept",59,30.491525423728813,2558,43.355932203389834
a02/a02-008/a02-008-03.png,a02-008-03.png,1725,107,New Zealand - will have strong delegations at an opening,56,30.803571428571427,2063,36.839285714285715
a02/a02-008/a02-008-02.png,a02-008-02.png,1708,70,"in touch in London. Three of them - Canada, Australia,",54,31.62962962962963,3123,57.833333333333336
a02/a02-008/a02-008-08.png,a02-008-08.png,543,93,negotiating team.,17,31.941176470588236,747,43.94117647058823
a02/a02-090/a02-090-02.png,a02-090-02.png,1792,132,"indulged in such violence."" But Sir Roy pointed out",51,35.13725490196079,1737,34.05882352941177
a02/a02-090/a02-090-03.png,a02-090-03.png,1805,104,that a few months ago Mr. Kaunda said that,42,42.976190476190474,2221,52.88095238095238
a02/a02-090/a02-090-01.png,a02-090-01.png,1783,112,from Northern Rhodesia when his followers have,46,38.76086956521739,2037,44.28260869565217
a02/a02-090/a02-090-00.png,a02-090-00.png,1779,168,"""It is true he made a point of again being absent",49,36.30612244897959,1355,27.653061224489797
a02/a02-090/a02-090-04.png,a02-090-04.png,1743,127,if UNIP did not get its way what would happen,45,38.733333333333334,1756,39.022222222222226
a02/a02-090/a02-090-05.png,a02-090-05.png,1794,135,"would make the Mau Mau in Kenya ""seem like a",44,40.77272727272727,1700,38.63636363636363
a02/a02-090/a02-090-06.png,a02-090-06.png,538,105,"child's picnic.""",16,33.625,655,40.9375
a02/a02-000/a02-000-01.png,a02-000-01.png,1908,116,team to negotiate terms for joining the Common Market.,54,35.333333333333336,2105,38.98148148148148
a02/a02-000/a02-000-00.png,a02-000-00.png,1737,118,"MR. Macmillan has picked a strong ""brains trust""",48,36.1875,1884,39.25
a02/a02-000/a02-000-02.png,a02-000-02.png,1687,106,And he has abandoned plans to visit President de,48,35.145833333333336,2037,42.4375
a02/a02-000/a02-000-03.png,a02-000-03.png,1792,119,Gaulle this month to smooth the way. General,44,40.72727272727273,1927,43.79545454545455
a02/a02-000/a02-000-07.png,a02-000-07.png,1051,83,but no more than that.,22,47.77272727272727,1620,73.63636363636364
a02/a02-000/a02-000-06.png,a02-000-06.png,1747,127,"taken as a friendly gesture in Whitehall,",41,42.609756097560975,1760,42.926829268292686
a02/a02-000/a02-000-04.png,a02-000-04.png,1633,113,de Gaulle's official welcome last week,38,42.973684210526315,1849,48.6578947368421
a02/a02-000/a02-000-05.png,a02-000-05.png,1617,91,to Britain's moves towards the Six was,38,42.55263157894737,2274,59.8421052631579
a02/a02-098/a02-098-05.png,a02-098-05.png,1827,127,"from talks with Sir John Moffat, Northern Rhodesian",51,35.8235294117647,1841,36.09803921568628
a02/a02-098/a02-098-04.png,a02-098-04.png,1819,104,African nationalists. Mr. Macleod has ample evidence,52,34.98076923076923,2238,43.03846153846154
a02/a02-098/a02-098-06.png,a02-098-06.png,1769,115,"Liberal leader, and Mr. Kaunda, that the bulk",45,39.31111111111111,1968,43.733333333333334
a02/a02-098/a02-098-07.png,a02-098-07.png,1609,116,of moderates and Africans will reject the,41,39.24390243902439,1775,43.292682926829265
a02/a02-098/a02-098-03.png,a02-098-03.png,1829,128,suggestion that there may be fresh concessions to the,53,34.509433962264154,1829,34.509433962264154
a02/a02-098/a02-098-02.png,a02-098-02.png,1644,119,strong reaction from Sir Roy Welensky to any,44,37.36363636363637,1768,40.18181818181818
a02/a02-098/a02-098-00.png,a02-098-00.png,1626,132,Its terms have set the Prime Minister an exacting,49,33.183673469387756,1576,32.16326530612245
a02/a02-098/a02-098-01.png,a02-098-01.png,1709,122,problem. Mr. Sandys has warned of the risk of a,47,36.361702127659576,1793,38.148936170212764
a02/a02-098/a02-098-08.png,a02-098-08.png,1289,104,Constitution unless it is modified.,35,36.82857142857143,1586,45.31428571428572
a02/a02-053/a02-053-02.png,a02-053-02.png,1691,103,he held a reception tonight in Accra's Ambassador,49,34.51020408163265,2101,42.87755102040816
a02/a02-053/a02-053-03.png,a02-053-03.png,1756,80,"Hotel. POLICE, on direct orders from the Cabinet, are",53,33.132075471698116,2809,53.0
a02/a02-053/a02-053-01.png,a02-053-01.png,1668,87,"Minister, to do the honours as host, in which capacity",54,30.88888888888889,2454,45.44444444444444
a02/a02-053/a02-053-00.png,a02-053-00.png,1742,75,"It has been left, however, to Mr. Goka, Ghana's Finance",55,31.672727272727272,2973,54.054545454545455
a02/a02-053/a02-053-04.png,a02-053-04.png,1760,118,openly intimidating members of Earl Russell's nuclear-,54,32.592592592592595,1909,35.351851851851855
a02/a02-053/a02-053-05.png,a02-053-05.png,1730,121,"disarming Committee of 100, the Committee claimed",49,35.30612244897959,1830,37.3469387755102
a02/a02-053/a02-053-07.png,a02-053-07.png,1511,99,members and associates all over the country.,44,34.34090909090909,1953,44.38636363636363
a02/a02-053/a02-053-06.png,a02-053-06.png,1531,122,yesterday. It said pressure was being put on,44,34.79545454545455,1606,36.5
a02/a02-062/a02-062-03.png,a02-062-03.png,1817,161,"most extraordinary things are happening."" Fifty",47,38.659574468085104,1444,30.72340425531915
a02/a02-062/a02-062-02.png,a02-062-02.png,1704,131,"Clark commented at a Press conference: ""The",43,39.627906976744185,1664,38.69767441860465
a02/a02-062/a02-062-00.png,a02-062-00.png,1698,135,A third man's house was watched for four days,45,37.733333333333334,1609,35.75555555555555
a02/a02-062/a02-062-01.png,a02-062-01.png,1843,160,by plain-clothes men. Committee-member Mr. George,49,37.61224489795919,1474,30.081632653061224
a02/a02-062/a02-062-05.png,a02-062-05.png,1779,156,"today, including Lord Russell, Lady Russell,",44,40.43181818181818,1459,33.15909090909091
a02/a02-062/a02-062-04.png,a02-062-04.png,1819,121,committee members will appear at Bow-street,43,42.30232558139535,1924,44.74418604651163
a02/a02-062/a02-062-06.png,a02-062-06.png,1705,151,"Lord Boyd-Orr, the Rev. Michael Scott, and",42,40.595238095238095,1445,34.404761904761905
a02/a02-062/a02-062-07.png,a02-062-07.png,358,101,Mr. Clark.,10,35.8,453,45.3
a02/a02-078/a02-078-08.png,a02-078-08.png,1582,134,"back a long way, Sir Roy told the",33,47.93939393939394,1511,45.78787878787879
a02/a02-078/a02-078-09.png,a02-078-09.png,1538,152,Federal Parliament in Salisbury.,32,48.0625,1295,40.46875
a02/a02-078/a02-078-04.png,a02-078-04.png,1855,120,Party was a monster as vicious as the Zambia,44,42.15909090909091,1978,44.95454545454545
a02/a02-078/a02-078-05.png,a02-078-05.png,2001,163,"National Congress, which was led by Mr. Kaunda",46,43.5,1571,34.15217391304348
a02/a02-078/a02-078-07.png,a02-078-07.png,1938,140,of lawlessness among UNIP supporters went,41,47.26829268292683,1771,43.19512195121951
a02/a02-078/a02-078-06.png,a02-078-06.png,1900,83,until he was outlawed in 1959. The record,41,46.34146341463415,2930,71.46341463414635
a02/a02-078/a02-078-02.png,a02-078-02.png,1966,137,"Kaunda. Sir Roy, Federal Rhodesian Prime Minister,",50,39.32,1836,36.72
a02/a02-078/a02-078-03.png,a02-078-03.png,2053,102,said that Mr. Kaunda's United National Independence,51,40.254901960784316,2576,50.509803921568626
a02/a02-078/a02-078-01.png,a02-078-01.png,1856,114,longer accepted the good faith of Mr. Kenneth,45,41.24444444444445,2083,46.28888888888889
a02/a02-078/a02-078-00.png,a02-078-00.png,1682,149,Sir Roy Welensky said today that he no,38,44.26315789473684,1444,38.0
a02/a02-082/a02-082-02.png,a02-082-02.png,1721,82,charges of creating disturbances. During the first,50,34.42,2686,53.72
a02/a02-082/a02-082-03.png,a02-082-03.png,1785,86,three weeks of the present trouble 287 incidents,48,37.1875,2656,55.333333333333336
a02/a02-082/a02-082-01.png,a02-082-01.png,1721,75,had been arrested or convicted since last year on,49,35.12244897959184,2937,59.93877551020408
a02/a02-082/a02-082-00.png,a02-082-00.png,1826,76,He cited cases in which hundreds of UNIP supporters,51,35.80392156862745,3075,60.294117647058826
a02/a02-082/a02-082-04.png,a02-082-04.png,1720,75,had been reported in Northern Rhodesia. More,44,39.09090909090909,2935,66.70454545454545
a02/a02-082/a02-082-05.png,a02-082-05.png,1706,86,than 500 people - 167 of them members of,40,42.65,2539,63.475
a02/a02-082/a02-082-07.png,a02-082-07.png,936,79,Northern Province alone.,24,39.0,1516,63.166666666666664
a02/a02-082/a02-082-06.png,a02-082-06.png,1691,70,the UNIP - were convicted last month in the,43,39.325581395348834,3092,71.90697674418605
a02/a02-046/a02-046-02.png,a02-046-02.png,1810,109,drove up to the Kingsway Stores and faced the,45,40.22222222222222,2125,47.22222222222222
a02/a02-046/a02-046-03.png,a02-046-03.png,1782,112,"demonstrators, most of them shopgirls in overalls.",50,35.64,2036,40.72
a02/a02-046/a02-046-01.png,a02-046-01.png,1795,118,"bably the toughest man in Mr. Nkrumah's team,",45,39.888888888888886,1947,43.266666666666666
a02/a02-046/a02-046-00.png,a02-046-00.png,1789,103,"At 9.40 Mr. Edusei, Minister of Transport and pro-",50,35.78,2223,44.46
a02/a02-046/a02-046-04.png,a02-046-04.png,1740,119,"""If you have not dispersed by ten o'clock,"" he",46,37.82608695652174,1871,40.67391304347826
a02/a02-046/a02-046-05.png,a02-046-05.png,1739,121,"told them, 'the police will act.' At five to ten",48,36.229166666666664,1839,38.3125
a02/a02-046/a02-046-07.png,a02-046-07.png,1365,124,two minutes the crowd had gone.,31,44.03225806451613,1409,45.45161290322581
a02/a02-046/a02-046-06.png,a02-046-06.png,1699,107,a posse of police arrived and in less than,42,40.45238095238095,2032,48.38095238095238
a02/a02-012/a02-012-01.png,a02-012-01.png,1823,145,negotiators in several fields. Sir Pier-,40,45.575,1609,40.225
a02/a02-012/a02-012-00.png,a02-012-00.png,1889,168,The team is composed of experienced,35,53.97142857142857,1439,41.114285714285714
a02/a02-012/a02-012-02.png,a02-012-02.png,1784,99,son Dixon has a wide reputation as,34,52.470588235294116,2306,67.82352941176471
a02/a02-012/a02-012-03.png,a02-012-03.png,1761,140,a skilful backstage negotiator since,36,48.916666666666664,1610,44.72222222222222
a02/a02-012/a02-012-07.png,a02-012-07.png,1783,157,"tary at the Ministry of Agriculture,",36,49.52777777777778,1453,40.361111111111114
a02/a02-012/a02-012-06.png,a02-012-06.png,1847,142,"Eric Roll, 53-year-old Deputy Secre-",36,51.30555555555556,1664,46.22222222222222
a02/a02-012/a02-012-04.png,a02-012-04.png,1860,170,his days as Britain's chief UN dele-,36,51.666666666666664,1400,38.888888888888886
a02/a02-012/a02-012-05.png,a02-012-05.png,1841,108,gate. Second in command is Mr.,30,61.36666666666667,2181,72.7
a02/a02-012/a02-012-08.png,a02-012-08.png,1889,146,"Food, and Fisheries. The Foreign Office",39,48.43589743589744,1656,42.46153846153846
a02/a02-012/a02-012-09.png,a02-012-09.png,1893,181,is represented by Sir Roderick Barclay,38,49.81578947368421,1338,35.21052631578947
a02/a02-024/a02-024-00.png,a02-024-00.png,1696,93,Now we have the strikes and demonstrations in,45,37.68888888888889,2334,51.86666666666667
a02/a02-024/a02-024-01.png,a02-024-01.png,1788,106,Ghana coinciding with the meeting of the Com-,45,39.733333333333334,2159,47.977777777777774
a02/a02-024/a02-024-03.png,a02-024-03.png,1789,108,first to be held in Africa. Only a few hours af-,48,37.270833333333336,2120,44.166666666666664
a02/a02-024/a02-024-02.png,a02-024-02.png,1762,80,monwealth Economic Consultative Council - the,45,39.15555555555556,2819,62.644444444444446
a02/a02-024/a02-024-06.png,a02-024-06.png,1748,101,demonstrated outside the British-owned Kingsway,47,37.191489361702125,2215,47.12765957446808
a02/a02-024/a02-024-07.png,a02-024-07.png,986,90,"Stores, the largest in town.",28,35.214285714285715,1402,50.07142857142857
a02/a02-024/a02-024-05.png,a02-024-05.png,1799,107,"at Accra this morning, hundreds of shop assistants",50,35.98,2152,43.04
a02/a02-024/a02-024-04.png,a02-024-04.png,1733,104,ter Mr Lloyd and his 24-strong delegation landed,48,36.104166666666664,2132,44.416666666666664
a02/a02-102/a02-102-04.png,a02-102-04.png,1740,127,"yesterday. Forty other Africans greeted him,",44,39.54545454545455,1753,39.84090909090909
a02/a02-102/a02-102-05.png,a02-102-05.png,1652,121,"kneeling with heads bowed. The princess,",40,41.3,1747,43.675
a02/a02-102/a02-102-07.png,a02-102-07.png,1771,143,"dge, where she is a friend of Prince William",44,40.25,1585,36.02272727272727
a02/a02-102/a02-102-06.png,a02-102-06.png,1827,135,"aged 24, is now studying history at Cambri-",43,42.48837209302326,1732,40.27906976744186
a02/a02-102/a02-102-02.png,a02-102-02.png,1743,130,"Elizabeth Bagaya of Toro, kneeling at the",41,42.51219512195122,1716,41.853658536585364
a02/a02-102/a02-102-03.png,a02-102-03.png,1829,115,foot of his airliner's steps at London Airport,46,39.76086956521739,2035,44.23913043478261
a02/a02-102/a02-102-01.png,a02-102-01.png,1557,120,Buganda (King Freddie) from Princess,36,43.25,1660,46.111111111111114
a02/a02-102/a02-102-00.png,a02-102-00.png,1587,137,A ROYAL welcome for the Kabaka of,33,48.09090909090909,1482,44.90909090909091
a02/a02-102/a02-102-08.png,a02-102-08.png,573,114,of Gloucester.,14,40.92857142857143,643,45.92857142857143
a02/a02-124/a02-124-00.png,a02-124-00.png,1832,132,Measures agreed so far include: 1. A mass,41,44.68292682926829,1776,43.31707317073171
a02/a02-124/a02-124-01.png,a02-124-01.png,1670,122,"call-out of police, special constables",38,43.94736842105263,1752,46.10526315789474
a02/a02-124/a02-124-03.png,a02-124-03.png,1681,133,from outlying districts to stations in,38,44.23684210526316,1617,42.55263157894737
a02/a02-124/a02-124-02.png,a02-124-02.png,1795,108,"and reserves, with 750 policemen posted",39,46.02564102564103,2127,54.53846153846154
a02/a02-124/a02-124-05.png,a02-124-05.png,690,79,and Cannon-row.,15,46.0,1117,74.46666666666667
a02/a02-124/a02-124-04.png,a02-124-04.png,1810,79,"the area - West End Central, Bow-street,",40,45.25,2932,73.3
a02/a02-067/a02-067-06.png,a02-067-06.png,1753,128,"putting his affairs in order, and",33,53.121212121212125,1753,53.121212121212125
a02/a02-067/a02-067-07.png,a02-067-07.png,1766,116,"packing a case, at his Chelsea home",35,50.457142857142856,1948,55.65714285714286
a02/a02-067/a02-067-05.png,a02-067-05.png,1652,112,"conduct."" Lord Russell, 89, was",31,53.29032258064516,1888,60.903225806451616
a02/a02-067/a02-067-04.png,a02-067-04.png,2069,110,"are ""likely to persevere in such unlawful",41,50.46341463414634,2407,58.707317073170735
a02/a02-067/a02-067-00.png,a02-067-00.png,1793,142,They are required to show why they,34,52.73529411764706,1616,47.529411764705884
a02/a02-067/a02-067-01.png,a02-067-01.png,1948,128,should not be bound over for disturbing,39,49.94871794871795,1948,49.94871794871795
a02/a02-067/a02-067-03.png,a02-067-03.png,1898,136,of the peace. The summonses say they,36,52.72222222222222,1786,49.611111111111114
a02/a02-067/a02-067-02.png,a02-067-02.png,1806,126,the peace and for inciting a breach,35,51.6,1834,52.4
a02/a02-067/a02-067-09.png,a02-067-09.png,1502,129,"Mr. Ralph Schoenman, said:",26,57.76923076923077,1490,57.30769230769231
a02/a02-067/a02-067-08.png,a02-067-08.png,2031,122,"yesterday. His secretary, American-born",39,52.07692307692308,2130,54.61538461538461
a02/a02-093/a02-093-08.png,a02-093-08.png,835,82,in Northern Rhodesia.,21,39.76190476190476,1303,62.04761904761905
a02/a02-093/a02-093-05.png,a02-093-05.png,1787,103,at Admiralty House. A statement is expected today,49,36.46938775510204,2220,45.30612244897959
a02/a02-093/a02-093-04.png,a02-093-04.png,1799,111,Commonwealth Relations Secretary for an hour's talks,52,34.59615384615385,2074,39.88461538461539
a02/a02-093/a02-093-06.png,a02-093-06.png,1767,106,to hold the door open for modifications to the,46,38.41304347826087,2133,46.369565217391305
a02/a02-093/a02-093-07.png,a02-093-07.png,1839,97,new Constitution provided law and order is maintained,53,34.698113207547166,2426,45.77358490566038
a02/a02-093/a02-093-03.png,a02-093-03.png,1845,113,"Iain Macleod, Colonial Secretary, and Mr. Duncan Sandys,",56,32.94642857142857,2089,37.30357142857143
a02/a02-093/a02-093-02.png,a02-093-02.png,1748,124,return from Scotland yesterday. He summoned Mr.,47,37.191489361702125,1804,38.38297872340426
a02/a02-093/a02-093-00.png,a02-093-00.png,1760,97,JOHN DICKIE writes: Mr. Macmillan gave top,42,41.904761904761905,2322,55.285714285714285
a02/a02-093/a02-093-01.png,a02-093-01.png,1798,122,priority to the clash over Northern Rhodesia on his,51,35.254901960784316,1886,36.98039215686274
a02/a02-057/a02-057-05.png,a02-057-05.png,2005,166,with the committee was going too far; another,45,44.55555555555556,1546,34.355555555555554
a02/a02-057/a02-057-04.png,a02-057-04.png,1775,101,been warned - one that his connection,37,47.972972972972975,2249,60.78378378378378
a02/a02-057/a02-057-06.png,a02-057-06.png,1721,150,that anti-apartheid agitation was,33,52.15151515151515,1468,44.484848484848484
a02/a02-057/a02-057-07.png,a02-057-07.png,1767,159,"all right, but support for the committee",40,44.175,1422,35.55
a02/a02-057/a02-057-03.png,a02-057-03.png,1913,155,"to pass the time of day""; Supporters had",40,47.825,1579,39.475
a02/a02-057/a02-057-02.png,a02-057-02.png,1856,169,"people ""on no pretext whatsoever, except",40,46.4,1405,35.125
a02/a02-057/a02-057-00.png,a02-057-00.png,1857,166,It alleged: Phones were being tapped and,40,46.425,1431,35.775
a02/a02-057/a02-057-01.png,a02-057-01.png,1820,171,going out of action; Police were visiting,41,44.390243902439025,1362,33.21951219512195
a02/a02-057/a02-057-08.png,a02-057-08.png,373,90,was not.,8,46.625,530,66.25
a02/a02-050/a02-050-05.png,a02-050-05.png,1735,106,year the Economic Consultative Council should meet,50,34.7,2095,41.9
a02/a02-050/a02-050-04.png,a02-050-04.png,1718,121,After all it was Mr. Nkrumah who suggested that this,52,33.03846153846154,1817,34.94230769230769
a02/a02-050/a02-050-06.png,a02-050-06.png,289,66,in Accra.,9,32.111111111111114,560,62.22222222222222
a02/a02-050/a02-050-07.png,a02-050-07.png,269,96,* enough,8,33.625,358,44.75
a02/a02-050/a02-050-03.png,a02-050-03.png,1721,124,Commonwealth was an occasion worthy of his presence.,52,33.09615384615385,1776,34.15384615384615
a02/a02-050/a02-050-02.png,a02-050-02.png,1473,108,thought that the muster from the 13 States of the,49,30.06122448979592,1745,35.61224489795919
a02/a02-050/a02-050-00.png,a02-050-00.png,1703,139,"If the threatened ""counter-revolution"" was not * to bring",57,29.87719298245614,1568,27.50877192982456
a02/a02-050/a02-050-01.png,a02-050-01.png,1653,118,the President back from his travels it might have been,54,30.61111111111111,1793,33.2037037037037
a02/a02-032/a02-032-06.png,a02-032-06.png,1621,104,"tion to deal ruthlessly with the strikers.""",43,37.69767441860465,1995,46.395348837209305
a02/a02-032/a02-032-04.png,a02-032-04.png,1755,98,"of the people is the supreme law"") reports: ""The",48,36.5625,2292,47.75
a02/a02-032/a02-032-05.png,a02-032-05.png,1808,100,Government has been urged to take immediate ac-,47,38.46808510638298,2314,49.234042553191486
a02/a02-032/a02-032-01.png,a02-032-01.png,1771,94,not let him down. The strong arm of authority has,49,36.142857142857146,2411,49.204081632653065
a02/a02-032/a02-032-00.png,a02-032-00.png,1707,89,But in his absence his chief lieutenants have,45,37.93333333333333,2455,54.55555555555556
a02/a02-032/a02-032-02.png,a02-032-02.png,1794,101,been raised against the strikers and is now beginning,53,33.84905660377358,2273,42.886792452830186
a02/a02-032/a02-032-03.png,a02-032-03.png,1820,105,"to tell. Today's Ghanaian Times (motto: ""The welfare",52,35.0,2218,42.65384615384615
a02/a02-004/a02-004-06.png,a02-004-06.png,2010,138,"Privy Seal, who is charged with the conduct",43,46.74418604651163,1864,43.348837209302324
a02/a02-004/a02-004-07.png,a02-004-07.png,1868,137,of negotiations with the Six. At the same,41,45.5609756097561,1745,42.5609756097561
a02/a02-004/a02-004-05.png,a02-004-05.png,1754,118,"France, to back Mr. Edward Heath, Lord",38,46.1578947368421,1902,50.05263157894737
a02/a02-004/a02-004-10.png,a02-004-10.png,1157,111,safeguard their interests,25,46.28,1334,53.36
a02/a02-004/a02-004-04.png,a02-004-04.png,1935,125,"Sir Pierson Dixon, Britain's Ambassador to",42,46.07142857142857,1981,47.166666666666664
a02/a02-004/a02-004-00.png,a02-004-00.png,1741,135,So the idea of personal mission by,34,51.205882352941174,1650,48.529411764705884
a02/a02-004/a02-004-01.png,a02-004-01.png,1920,107,the Prime Minister to Paris was dropped,39,49.23076923076923,2296,58.87179487179487
a02/a02-004/a02-004-03.png,a02-004-03.png,1847,121,hand-picked team under the leadership of,40,46.175,1953,48.825
a02/a02-004/a02-004-02.png,a02-004-02.png,1682,141,Instead Mr. Macmillan will rely on a,36,46.72222222222222,1526,42.388888888888886
a02/a02-004/a02-004-09.png,a02-004-09.png,1897,158,Commonwealth Governments every facility possible to,51,37.19607843137255,1536,30.11764705882353
a02/a02-004/a02-004-08.png,a02-004-08.png,1654,106,time the Prime Minister has offered,35,47.25714285714286,1997,57.05714285714286
a02/a02-017/a02-017-04.png,a02-017-04.png,1811,115,They will accompany Mr. Heath next month when,45,40.24444444444445,2015,44.77777777777778
a02/a02-017/a02-017-05.png,a02-017-05.png,1707,99,"he goes to Brussels, headquarters of the Common",47,36.319148936170215,2207,46.95744680851064
a02/a02-017/a02-017-07.png,a02-017-07.png,1042,112,negotiations should be held.,28,37.214285714285715,1190,42.5
a02/a02-017/a02-017-06.png,a02-017-06.png,1743,97,"Market Commission, or wherever the Six decide",45,38.733333333333334,2300,51.111111111111114
a02/a02-017/a02-017-02.png,a02-017-02.png,1665,93,"Corell-Barnes (Colonial Office), Mr. G. R. Bell",47,35.42553191489362,2291,48.744680851063826
a02/a02-017/a02-017-03.png,a02-017-03.png,1757,110,"(Treasury), and Mr. G. H. Andrew (Board of Trade).",50,35.14,2044,40.88
a02/a02-017/a02-017-01.png,a02-017-01.png,1805,88,"the Commonwealth Relations Office, Sir William",46,39.23913043478261,2625,57.06521739130435
a02/a02-017/a02-017-00.png,a02-017-00.png,1768,96,Other leading members are: Sir Henry Lintott from,49,36.08163265306123,2357,48.10204081632653
a02/a02-086/a02-086-05.png,a02-086-05.png,1653,85,Mr. Kaunda must know that his statements,40,41.325,2489,62.225
a02/a02-086/a02-086-04.png,a02-086-04.png,1609,126,"I don't accept his good faith."" He said",39,41.256410256410255,1634,41.8974358974359
a02/a02-086/a02-086-06.png,a02-086-06.png,1613,121,"had stimulated violence, but he had done",40,40.325,1706,42.65
a02/a02-086/a02-086-07.png,a02-086-07.png,651,146,nothing to stop it.,19,34.26315789473684,570,30.0
a02/a02-086/a02-086-03.png,a02-086-03.png,1627,134,"Sir Roy. ""I am now compelled to say that",40,40.675,1554,38.85
a02/a02-086/a02-086-02.png,a02-086-02.png,1591,127,"doing is in the name of non-violence,"" said",43,37.0,1603,37.27906976744186
a02/a02-086/a02-086-00.png,a02-086-00.png,1566,147,"""Against this background must be taken Mr.",42,37.285714285714285,1363,32.45238095238095
a02/a02-086/a02-086-01.png,a02-086-01.png,1561,115,Kaunda's repeated statements that all he is,43,36.30232558139535,1737,40.395348837209305
a02/a02-072/a02-072-06.png,a02-072-06.png,1665,99,discussed a sit-down at Watford at 5.30 p.m. - none,51,32.64705882352941,2152,42.19607843137255
a02/a02-072/a02-072-07.png,a02-072-07.png,1092,125,was planned but police turned up.,33,33.09090909090909,1118,33.878787878787875
a02/a02-072/a02-072-05.png,a02-072-05.png,1710,117,"members tried a ""plant"" call on suspect phone. They",51,33.529411764705884,1870,36.666666666666664
a02/a02-072/a02-072-04.png,a02-072-04.png,1677,95,"the Press conference, Mr. Clark said two committee",50,33.54,2259,45.18
a02/a02-072/a02-072-00.png,a02-072-00.png,1612,94,"""He is not going to agree to be bound over. That will",53,30.41509433962264,2195,41.41509433962264
a02/a02-072/a02-072-01.png,a02-072-01.png,1726,116,"probably mean jail and, though frail, he is very fit and",56,30.821428571428573,1904,34.0
a02/a02-072/a02-072-03.png,a02-072-03.png,1599,105,"hopes to be allowed to do some writing."" Back at",48,33.3125,1949,40.604166666666664
a02/a02-072/a02-072-02.png,a02-072-02.png,1564,106,will take the rigours of prison in his stride. He,49,31.918367346938776,1888,38.53061224489796
a02/a02-027/a02-027-08.png,a02-027-08.png,1767,95,Sea and no one here professes to know when he,45,39.266666666666666,2380,52.888888888888886
a02/a02-027/a02-027-09.png,a02-027-09.png,447,76,will return.,12,37.25,752,62.666666666666664
a02/a02-027/a02-027-07.png,a02-027-07.png,1753,108,"in Belgrade, has resumed his holiday on the Black",49,35.775510204081634,2077,42.38775510204081
a02/a02-027/a02-027-06.png,a02-027-06.png,1861,120,having made his contribution to the neutrals' conference,56,33.232142857142854,1985,35.44642857142857
a02/a02-027/a02-027-04.png,a02-027-04.png,1769,124,Ghana Government introduced in July. Ghana's strong,51,34.68627450980392,1826,35.80392156862745
a02/a02-027/a02-027-05.png,a02-027-05.png,1902,92,"man is not here to face the storm. President Nkrumah,",53,35.886792452830186,2646,49.924528301886795
a02/a02-027/a02-027-01.png,a02-027-01.png,1841,116,that has paralysed the port of Takoradi for the past,52,35.40384615384615,2031,39.05769230769231
a02/a02-027/a02-027-00.png,a02-027-00.png,1766,93,The stores had been hit by the same strike wave,47,37.57446808510638,2430,51.702127659574465
a02/a02-027/a02-027-02.png,a02-027-02.png,1846,100,"week. Root of the discontent: The austerity Budget,",51,36.19607843137255,2362,46.31372549019608
a02/a02-027/a02-027-03.png,a02-027-03.png,1758,112,including a compulsory savings scheme which the,47,37.40425531914894,2009,42.744680851063826
a02/a02-020/a02-020-06.png,a02-020-06.png,538,101,Council meeting.,16,33.625,681,42.5625
a02/a02-020/a02-020-04.png,a02-020-04.png,1739,107,fated to fly into trouble abroad. Last year it was,50,34.78,2080,41.6
a02/a02-020/a02-020-05.png,a02-020-05.png,1732,97,"the riots in Istanbul, which enlivened the NATO",47,36.851063829787236,2285,48.61702127659574
a02/a02-020/a02-020-01.png,a02-020-01.png,1840,110,"meeting in Paris between M. Couve de Murville, French",53,34.716981132075475,2141,40.39622641509434
a02/a02-020/a02-020-00.png,a02-020-00.png,1754,88,Some of the problems were reviewed yesterday at a,49,35.795918367346935,2551,52.06122448979592
a02/a02-020/a02-020-02.png,a02-020-02.png,1771,104,"Foreign Minister, and Mr. Heath. MR. Selwyn Lloyd -",51,34.72549019607843,2179,42.72549019607843
a02/a02-020/a02-020-03.png,a02-020-03.png,1718,97,a man with troubles enough back home - seems,44,39.04545454545455,2267,51.52272727272727
a02/a02-042/a02-042-05.png,a02-042-05.png,1705,105,police and 16 armoured cars. And how did the,44,38.75,2078,47.22727272727273
a02/a02-042/a02-042-04.png,a02-042-04.png,1801,123,"they are still holding out despite the presence of 1,400",56,32.160714285714285,1874,33.464285714285715
a02/a02-042/a02-042-06.png,a02-042-06.png,1749,85,Government react when the strikers demonstrated in,50,34.98,2633,52.66
a02/a02-042/a02-042-07.png,a02-042-07.png,257,71,Accra?,6,42.833333333333336,463,77.16666666666667
a02/a02-042/a02-042-03.png,a02-042-03.png,1842,107,"strikers gave in, but in Takoradi, the chief storm centre,",58,31.75862068965517,2203,37.98275862068966
a02/a02-042/a02-042-02.png,a02-042-02.png,1843,122,had the desired effect today at Kumasi where the,48,38.395833333333336,1933,40.270833333333336
a02/a02-042/a02-042-00.png,a02-042-00.png,1812,119,And up to ten years' imprisonment can be imposed,48,37.75,1949,40.604166666666664
